CASRN,Canonical_QSARr
85153-92-0,CCCN(NC1N=C(F)N=C(NC2C=C(C=CC=2S(O)(=O)=O)S(O)(=O)=O)N=1)C1C=CC2NC3C(OC=2C=1S(O)(=O)=O)=C(Cl)C1NC2C=CC(=C(C=2OC=1C=3Cl)S(O)(=O)=O)N(CCC)NC1N=C(F)N=C(NC2C=C(C=CC=2S(O)(=O)=O)S(O)(=O)=O)N=1
85665-96-9,CC1C=C(C=CC=1N=NC1=CC=C(N=NC2C=C(C3C=C(C=C(C=3C=2)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O)C2C=C(C=CC=21)S(O)(=O)=O)NC1N=C(NC2C=C(C=CC=2S(O)(=O)=O)S(O)(=O)=O)N=C(F)N=1
86-54-4,NNC1=NN=CC2=CC=CC=C21
23783-26-8,OC(C(O)=O)P(O)(O)=O
10004-44-1,CC1=CC(=O)NO1
95-13-6,C1C=CC2=CC=CC=C21
173584-44-6,COC(=O)N(C1C=CC(=CC=1)OC(F)(F)F)C(=O)N1COC2(CC3C=C(Cl)C=CC=3C2=N1)C(=O)OC
42509-80-8,CC(C)N1N=C(N=C1Cl)OP(=S)(OCC)OCC
100181-71-3,CC(C)COC(=O)CC1CO1
137-58-6,CC1C=CC=C(C)C=1NC(=O)CN(CC)CC
115-95-7,CC(C)=CCCC(C)(C=C)OC(C)=O
125328-86-1,CC(C)(C)C1C=CC(=CC=1)NC1C=C(C(N)=C2C=1C(=O)C1C=CC=CC=1C2=O)S(O)(=O)=O
591-27-5,NC1=CC(O)=CC=C1
121-75-5,CCOC(=O)C(CC(=O)OCC)SP(=S)(OC)OC
12427-38-2,SC(=S)NCCNC(S)=S
150-76-5,COC1C=CC(O)=CC=1
592-85-8,N#CS
57837-19-1,CC1C=CC=C(C)C=1N(C(C)C(=O)OC)C(=O)COC
137-42-8,CNC(S)=S
67129-08-2,CC1C=CC=C(C)C=1N(CN1C=CC=N1)C(=O)CCl
62610-77-9,CC(=COP(=S)(OC)OC)C(=O)OC
126-98-7,CC(=C)C#N
624-83-9,CN=C=O
376588-17-9,CC(=O)ON1C(C)(CC)C(C)C2(CC1(C)CC)OCC(COC(=O)CCCCCCCCCCCCCCCCC)(CO2)CC
39562-27-1,CC(=O)C(=CC1=CC=CC=C1[N+]([O-])=O)C(=O)OC
39562-17-9,CC(=O)C(=CC1C=C(C=CC=1)[N+]([O-])=O)C(=O)OC
136191-64-5,CC(=NOC)C1=CC=CC(OC2N=C(C=C(N=2)OC)OC)=C1C(=O)OC
87333-22-0,CC(=O)NC(CCl)C(=O)OC
155522-12-6,CCC(=O)NC1C=C(C=CC=1N=NC1C=CC(=CC=1Cl)[N+]([O-])=O)NC(C)C(=O)OC
144740-59-0,COC(=O)C1C=CC(=NC=1S(N)(=O)=O)C(F)(F)F
97101-46-7,CC(=O)SCC(C)C(=O)OC
79277-18-2,COC(=O)C1SC=CC=1S(=O)(=O)N=C=O
70264-94-7,COC1C=C(C=CC=1CBr)C(=O)OC
77402-05-2,COC(=O)C(O)N=C(O)C=C
149850-30-6,CC(=O)NC1=CC(=CC=C1N=NC1=CC=C(C=C1C#N)[N+]([O-])=O)N(CC(=O)OC)CC(=O)OC
83055-99-6,COC1=CC(=NC(NC(=O)NS(=O)(=O)CC2C=CC=CC=2C(=O)OC)=N1)OC
13108-52-6,CS(=O)(=O)C1=C(Cl)C(Cl)=NC(Cl)=C1Cl
5788-17-0,COC=CC(=O)OC
152460-07-6,CC1C=CC(=CC=1O[N+]([O-])=O)[N+]([O-])=O
6317-18-6,N#CSCSC#N
131-72-6,CC=CC(=O)OC1C(=CC(=CC=1C(C)CCCCCC)[N+]([O-])=O)[N+]([O-])=O
2212-67-1,CCSC(=O)N1CCCCCC1
103-16-2,OC1=CC=C(C=C1)OCC1C=CC=CC=1
27519-02-4,CCCCCCCCCCCCCC=CCCCCCCCC
133336-92-2,CC1C=CC(=CC=1)NC(=O)NC1C=CC(CC2C=CC(=CC=2)NC(=O)NC2C=CC(C)=CC=2)=CC=1
1000-78-8,CC(C)(C)C=NCCCCCCN
105996-54-1,OC(=O)C(CCSSCCC(NC(=O)C(F)(F)F)C(O)=O)NC(=O)C(F)(F)F
66710-66-5,C=CS(=O)(=O)CC(=O)NCCNC(=O)CS(=O)(=O)C=C
130728-76-6,CCC1=CC(CC2=CC(CC)=C(C=C2)N(CC2CO2)CC2CO2)=CC=C1N(CC1CO1)CC1CO1
17339-60-5,CN(C)CCSSCCN(C)C
16695-22-0,CC1C=CC(=CC=1)S(=O)(=O)N(CCOS(=O)(=O)C1C=CC(C)=CC=1)CCOS(=O)(=O)C1C=CC(C)=CC=1
168612-06-4,CCCCN1N=NC(=S)N1CC(O)=NCCCC
93-05-0,CCN(CC)C1C=CC(N)=CC=1
10357-99-0,CN(C)CCS(=O)(=O)C1=CC=C(C=C1)N1CCC(=N1)C1C=CC(Cl)=CC=1
19247-05-3,NN(CC(O)=O)CC(O)=O
5625-90-1,C(N1CCOCC1)N1CCOCC1
25646-71-3,CC1C=C(C=CC=1N)N(CCNS(C)(=O)=O)CC
142859-67-4,CC1C=CC(=CC=1)OC1C2=NC(=NN2NC=1CC)C(C)CNC(=O)C1=CC=CC=C1OCCCCCCCCCCCCCCCCCC
171887-03-9,NC1=NC(Cl)=C(NC=O)C(Cl)=N1
108673-51-4,CCCCCCC(OC1C=CC(=CC=1C(C)(C)CC)C(C)(C)CC)C(=O)NC1C=C(O)C(=CC=1)NC(=O)NC1C=CC(=CC=1)C#N
119168-77-3,CCC1=NN(C)C(C(=O)NCC2C=CC(=CC=2)C(C)(C)C)=C1Cl
1255734-28-1,CN1N=C(C(F)F)C(=C1F)C(=O)N(CC1=CC(Cl)=CC=C1C(C)C)C1CC1
129604-78-0,CC1=C(Cl)C(=O)C(CC1=NC1C=CC(=CC=1C)N(CC)CC)=NC(=O)C1C=CC=CC=1
84793-24-8,CC1C(=O)OC(=O)N1C(CCC1C=CC=CC=1)C(=O)OCC
777891-21-1,CC(=O)C1C=C(SC=1N=NC1C=CC=C(C=1NC(C)=O)N(CC)CC)[N+]([O-])=O
186450-73-7,CCN(CC1C=CC=CC=1)C1C=CC(=CC=1)N=NC1SN=C2C=CC(=CC2=1)[N+]([O-])=O
23184-66-9,CCCCOCN(C(=O)CCl)C1C(CC)=CC=CC=1CC
104958-67-0,CCCCNC(=O)C1C=CC=CC=1C(=O)N1CCOCC1
75511-91-0,CC1C(N=NC2C=CC(=CC=2Cl)[N+]([O-])=O)C(=O)N(CCCC)C(=O)C=1C#N
156679-41-3,CCCCCCCCCCCC[N+](C)(C)CCCNC(=O)C1C=CC(=CC=1)N(C)C
74401-04-0,C[N+]1C=CC(C=CC2C=CC(C=O)=CC=2)=CC=1
70-25-7,CN(N=O)C(=N)N[N+]([O-])=O
479-45-8,CN(C1C(=CC(=CC=1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
684-93-5,CN(N=O)C(N)=O
123-39-7,CNC=O
110799-28-5,CCC(C)(C)NSC1=NC2=CC=CC=C2S1
121246-28-4,CC(C)CCC(C)NC1C=CC(=CC=1)NC1N=C(NC2C=CC(=CC=2)NC(C)CCC(C)C)N=C(NC2C=CC(=CC=2)NC(C)CCC(C)C)N=1
2051-79-8,CC1=CC(=CC=C1N)N(CC)CC
300-76-5,COP(=O)(OC(Br)C(Cl)(Cl)Br)OC
91-20-3,C1=CC=CC2=CC=CC=C21
51818-56-5,CCCCCC(C)(CC)C(O)=O
52625-25-9,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(O)=O
3906-55-6,OC(=O)CCCC1CCCCC1
39819-65-3,OS(=O)(=O)C1C=CC=CC=1
84852-37-9,CCCCCCCCC(O)=O
553-71-9,OC(=O)C1C=CC=CC=1
16039-61-5,CC(O)C(O)=O
27637-46-3,CC(C)CCCCC(O)=O
85508-43-6,CC(C)CCCCCCC(O)=O
85508-44-7,CC(C)(C)CCCCCC(O)=O
93920-10-6,CC(C)(C)CCCCC(O)=O
93920-09-3,CC(C)(C)CCCCCCC(O)=O
4995-91-9,CCCCCCCC(O)=O
13654-40-5,CCCCCCCCCCCCCCCC(O)=O
2223-95-2,CCCCCCCCCCCCCCCCCC(O)=O
16083-14-0,OC(=O)C(F)(F)F
97-17-6,CCOP(=S)(OC1=CC=C(Cl)C=C1Cl)OCC
34643-46-4,CCOP(=S)(OC1C=CC(Cl)=CC=1Cl)SCCC
55512-33-9,CCCCCCCCSC(=O)OC1=CC(Cl)=NN=C1C1C=CC=CC=1
90-04-0,COC1=CC=CC=C1N
624-86-2,CCON
103122-66-3,CCOC(=O)NC(=S)OCC(C)C
1034-01-1,CCCCCCCCOC(=O)C1C=C(O)C(O)=C(O)C=1
70987-78-9,CC1=CC=C(C=C1)S(=O)(=O)OCC1CO1
122035-71-6,CC1(C)CC(CC(C)(C)N1)NC(=O)C(=O)NN
104-94-9,COC1C=CC(N)=CC=1
106-46-7,ClC1C=CC(Cl)=CC=1
100-02-7,[O-][N+](=O)C1C=CC(O)=CC=1
80-54-6,CC(CC1=CC=C(C=C1)C(C)(C)C)C=O
15024-10-9,CC1C=CC(=CC=1)OC(=O)C1C=CC(Cl)=CC=1
82-68-8,[O-][N+](=O)C1C(Cl)=C(Cl)C(Cl)=C(Cl)C=1Cl
4986-89-4,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
3524-68-3,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C
52645-53-1,CC1(C)C(C1C=C(Cl)Cl)C(=O)OCC1C=CC=C(C=1)OC1C=CC=CC=1
106700-29-2,CC(C)=C(C1C=CC=CC=1)N(CCOCC)C(=O)CCl
85-01-8,C1=CC2C=CC=CC=2C2C=CC=CC=21
77-09-8,OC1C=CC(=CC=1)C1(OC(=O)C2C=CC=CC1=2)C1C=CC(O)=CC=1
63-92-3,CC(COC1C=CC=CC=1)N(CCCl)CC1C=CC=CC=1
100-63-0,NNC1C=CC=CC=1
2310-17-0,CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12
14816-18-3,CCOP(=S)(ON=C(C#N)C1C=CC=CC=1)OCC
243973-20-8,CC1C=C(CC)C(=C(CC)C=1)C1C(=O)N2CCOCCN2C=1OC(=O)C(C)(C)C
23103-98-2,CC1=NC(=NC(OC(=O)N(C)C)=C1C)N(C)C
12071-83-9,CC(CNC(S)=S)NC(S)=S
183196-57-8,CN1N=C(C(=CC=CC2=C(O)N(C)N=C2C(=O)N2CCOCC2)C1=O)C(=O)N1CCOCC1
138666-92-9,OC(=O)C(Cl)COCC1C=CC=CC=1
174393-75-0,CC(=C)C(=O)NCCCCCCCCCCC(=O)NC1C=CC(=CC=1)S(O)(=O)=O
134841-35-3,CC(CC(=O)OC)=NC(C(C)C)C(O)=O
184637-63-6,OC(=O)CNC1C=CC(F)=CC=1
139001-49-3,CC(CON=C(CCC)C1C(=O)CC(CC1=O)C1CSCCC1)OC1C=CC(Cl)=CC=1
1918-16-7,CC(C)N(C(=O)CCl)C1C=CC=CC=1
52888-80-9,CCCN(CCC)C(=O)SCC1C=CC=CC=1
179101-81-6,FC(F)(F)C1=CN=C(C=C1)OCCCOC1C(Cl)=CC(=CC=1Cl)OCC=C(Cl)Cl
422556-08-9,COC1=CC(=NC2=NC(NS(=O)(=O)C3=C(N=CC=C3C(F)(F)F)OC)=NN12)OC
84087-01-4,OC(=O)C1C2=NC=C(Cl)C=C2C=CC=1Cl
2797-51-5,N=C1C(Cl)C(=O)C2C=CC=CC=2C1=O
148-24-3,OC1=CC=CC2=CC=CN=C21
118658-98-3,CCN(CCCNC1=NC(NC2C=CC3=C(C=C(C(N=NC4=CC=C(C=C4)N=NC4=CC=CC=C4)=C3O)S(O)(=O)=O)C=2)=NC(NCCCN(CC)CC)=N1)CC
156137-33-6,CSC1N=C(N=C(N=1)C1=CC=C(C=C1O)OC)C1=CC=C(C=C1O)OC
147027-04-1,OC1CSC(O1)C(O)=O
85702-90-5,CO[Si](CCCSC(=O)NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O)(OC)OC
26087-47-8,CC(C)OP(=O)(OC(C)C)SCC1C=CC=CC=1
169939-84-8,NC1C(O)CC2C=CC=CC=21
102061-82-5,OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
81992-66-7,OS(=O)(=O)OCCS(=O)(=O)C1C=CC(=CC=1)NC1N=C(Cl)N=C(Cl)N=1
147703-65-9,CC(=O)NC1C=C(C=CC=1N=NC1C=C(C=CC=1)S(O)(=O)=O)N=NC1C=CC(=CC=1)OCC(O)CC
133167-77-8,CC(=O)CC(=O)NC1C=C(C)C(=CC=1OC)S(O)(=O)=O
136213-75-7,CC1=NN(C2C=CC=CC=2Cl)C(=O)C1N=NC1C=C(C=CC=1S(O)(=O)=O)NC1N=C(N=C(Cl)N=1)N(CC)C1C=CC=CC=1
54322-20-2,OC(CCCCl)S(O)(=O)=O
168151-92-6,CCCCCCCCC(=O)NCCCCCC(=O)OC1C=CC(=CC=1)S(O)(=O)=O
66531-87-1,OS(=O)(=O)C1C=CC(=CC=1)OC(=O)C1C=CC=CC=1
2302-17-2,COC(=O)NS(=O)(=O)C1C=CC(N)=CC=1
28348-61-0,CCCCCCCCCCCCCCC1C=CC=CC=1
205764-96-1,CN(CC(=O)NC)C1N=C(NC2C=CC(=C(C=2)N=NC2=C(N)C3=C(C=C(C(N=NC4=CC(=CC=C4S(O)(=O)=O)NC4N=C(Cl)N=C(N=4)N(C)CC(=O)NC)=C3O)S(O)(=O)=O)C=C2S(O)(=O)=O)S(O)(=O)=O)N=C(Cl)N=1
203313-25-1,COC1CCC2(CC1)NC(=O)C(=C2OC(=O)OCC)C1C=C(C)C=CC=1C
118134-30-8,CC(C)(C)C1CCC2(CC1)OC(CO2)CN(CCC)CC
2633-67-2,C=CC1=CC=C(C=C1)S(=O)(=O)Cl
99105-77-8,CS(=O)(=O)C1=CC(Cl)=C(C=C1)C(=O)C1C(=O)CCCC1=O
121-57-3,NC1=CC=C(C=C1)S(O)(=O)=O
117-18-0,[O-][N+](=O)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl
335104-84-2,CS(=O)(=O)C1C=CC(=C(Cl)C=1COCC(F)(F)F)C(=O)C1C(=O)CCCC1=O
134575-17-0,CC(C)(C)OC(=O)NC1C2CNCC21
35000-38-5,CC(C)(C)OC(=O)C=P(C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1
136210-30-5,CCOC(=O)CC(NC1CCC(CC2CCC(CC2)NC(CC(=O)OCC)C(=O)OCC)CC1)C(=O)OCC
109-99-9,C1CCCO1
106028-58-4,NC1=CC2=C(C=C(C(N=NC3=CC=C(N=NC4=CC=C(C=C4)S(O)(=O)=O)C4=CC=C(C=C43)S(O)(=O)=O)=C2O)S(O)(=O)=O)C=C1S(O)(=O)=O
10596-22-2,CC(C)OP(=O)(OC(C)C)C(Cl)(Cl)P(=O)(OC(C)C)OC(C)C
81898-60-4,CC(=O)NC1C=C(C=CC=1N=NC1=CC2C(=CC=CC=2C(=C1)S(O)(=O)=O)S(O)(=O)=O)NC1N=C(Cl)N=C(N=1)N1CCN(CC1)C1=NC(NC2C=C(NC(C)=O)C(=CC=2)N=NC2C=C(C3C=CC=C(C=3C=2)S(O)(=O)=O)S(O)(=O)=O)=NC(Cl)=N1
148878-22-2,CC1=CC(=C(C=C1)NC1=NC(NC2=CC(=CC3C=C(C(N=NC4C=C(C)C(C)=CC=4S(O)(=O)=O)C(=O)C=32)S(O)(=O)=O)S(O)(=O)=O)=NC(Cl)=N1)S(O)(=O)=O
116889-78-2,NC1C2=C(C=C(C(N=NC3=CC=CC(=C3)C(=O)NCCS(=O)(=O)CCOS(O)(=O)=O)=C2O)S(O)(=O)=O)C=C(C=1N=NC1=CC=C(C=C1)S(=O)(=O)CCOS(O)(=O)=O)S(O)(=O)=O
171172-56-8,OC1C2=C(C=C(C=1N=NC1C=C(C=CC=1S(O)(=O)=O)NC1N=C(F)N=C(NC3C=CC4C=CC=CC=4C=3S(O)(=O)=O)N=1)S(O)(=O)=O)C=C(C=C2NC(=O)C1=CC=CC=C1)S(O)(=O)=O
141048-13-7,OC1C=CC2=C(C=C(C(N=NC3C=CC(=CC=3)NC3N=C(Cl)N=C(Cl)C=3Cl)=C2O)S(O)(=O)=O)C=1N=NC1C=C(C2C=C(C=C(C=2C=1O)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O
62-56-6,NC(N)=S
53408-94-9,CS(O)(=O)=O
57018-04-9,CC1C=C(Cl)C(OP(=S)(OC)OC)=C(Cl)C=1
731-27-1,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1C=CC(C)=CC=1
90657-55-9,OC(=O)C1CC(CN1)C1CCCCC1
96314-26-0,OC(=O)C1CC(CN1)C1C=CC=CC=1
2303-17-5,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl
43121-43-3,CC(C)(C)C(=O)C(OC1C=CC(Cl)=CC=1)N1C=NC=N1
101200-48-0,CC1N=C(N=C(N=1)N(C)C(=O)NS(=O)(=O)C1=CC=CC=C1C(=O)OC)OC
25496-01-9,CCCCCCCCCCCCC
102-71-6,OCCN(CCO)CCO
141517-21-7,CC(=NOCC1=CC=CC=C1C(=NOC)C(=O)OC)C1=CC(=CC=C1)C(F)(F)F
68694-11-1,CCCOCC(=NC1C=CC(Cl)=CC=1C(F)(F)F)N1C=NC=C1
2489-77-2,CNC(=S)N(C)C
95266-40-3,CCOC(=O)C1CC(=O)C(C(=O)C2CC2)C(=O)C1
215612-56-9,CC(=O)NC1C=C(C=CC=1N=NC1C=C(C2C=CC=C(C=2C=1)S(O)(=O)=O)S(O)(=O)=O)NC1N=C(Cl)N=C(NC2C=CC(=CC=2)S(=O)(=O)CCOS(O)(=O)=O)N=1
136248-03-8,NC1C=CC2N=C3C(OC=2C=1S(O)(=O)=O)=C(Cl)C1=NC2C=CC(NCCCNC4N=C(Cl)N=C(NC5C=CC=CC=5S(O)(=O)=O)N=4)=C(C=2OC1=C3Cl)S(O)(=O)=O
341026-59-3,COC1=CC=C(N=NC2C(=CC3C=C(C=C(NC4N=C(Cl)N=C(NC5=CC=CC6=CC=CC=C56)N=4)C=3C=2O)S(O)(=O)=O)S(O)(=O)=O)C(=C1)S(O)(=O)=O
142469-14-5,COC1NC(N=C(N=1)C(F)(F)F)=NC(O)=NS(=O)(=O)C1=CC=CC=C1C(F)(F)F
50854-94-9,CCCCCCCCCCC
14324-55-1,CCN(CC)C(S)=S
137-30-4,CN(C)C(S)=S
156052-68-5,CC1C(Cl)=CC(=CC=1Cl)C(=O)NC(C)(CC)C(=O)CCl
