Molecule name,Salt_Solvent_ID
Molecule_1532,0
Molecule_1534,0
Molecule_1535,0
Molecule_1536,0
Molecule_1538,260
Molecule_1539,0
Molecule_1540,0
Molecule_1541,0
Molecule_1542,0
Molecule_1545,0
Molecule_1546,2041
Molecule_1547,0
Molecule_1548,175
Molecule_1550,0
Molecule_1551,0
Molecule_1552,110
Molecule_1553,0
Molecule_1554,0
Molecule_1555,0
Molecule_1556,0
Molecule_1557,0
Molecule_1558,1779
Molecule_1560,0
Molecule_1561,110
Molecule_1562,0
Molecule_1564,0
Molecule_1565,110
Molecule_1566,190
Molecule_1567,0
Molecule_1568,0
Molecule_1569,0
Molecule_1570,0
Molecule_1571,0
Molecule_1572,0
Molecule_1573,0
Molecule_1575,170
Molecule_1576,0
Molecule_1577,0
Molecule_1578,0
Molecule_1579,0
Molecule_1580,0
Molecule_1581,0
Molecule_1582,0
Molecule_1583,0
Molecule_1584,0
Molecule_1585,0
Molecule_1587,0
Molecule_1588,0
Molecule_1589,0
Molecule_1590,70
Molecule_1591,0
Molecule_1593,0
Molecule_1595,460
Molecule_1596,0
Molecule_1597,0
Molecule_1598,0
Molecule_1599,0
Molecule_1600,0
Molecule_1602,0
Molecule_1603,0
Molecule_1604,0
Molecule_1607,0
Molecule_1609,0
Molecule_1610,0
Molecule_1611,0
Molecule_1612,110
Molecule_1613,0
Molecule_1614,110
Molecule_1615,0
Molecule_1616,0
Molecule_1617,0
Molecule_1618,200
Molecule_1620,0
Molecule_1622,0
Molecule_1624,0
Molecule_1625,0
Molecule_1626,0
Molecule_1627,0
Molecule_1628,110
Molecule_1630,0
Molecule_1631,0
Molecule_1633,0
Molecule_1634,0
Molecule_1635,0
Molecule_1636,0
Molecule_1637,0
Molecule_1638,0
Molecule_1639,0
Molecule_1640,0
Molecule_1644,0
Molecule_1645,0
Molecule_1646,0
Molecule_1647,190
Molecule_1648,0
Molecule_1649,0
Molecule_1650,2242
Molecule_1651,0
Molecule_1652,170
Molecule_1653,0
Molecule_1654,110
Molecule_1655,0
Molecule_1656,0
Molecule_1657,0
Molecule_1659,0
Molecule_1661,1768
Molecule_1662,0
Molecule_1663,0
Molecule_1664,0
Molecule_1665,0
Molecule_1666,0
Molecule_1667,0
Molecule_1668,0
Molecule_1669,0
Molecule_1671,0
Molecule_1673,0
Molecule_1675,0
Molecule_1676,0
Molecule_1677,0
Molecule_1678,0
Molecule_1679,0
Molecule_1681,0
Molecule_1682,0
Molecule_1683,0
Molecule_1684,0
Molecule_1686,420
Molecule_1687,0
Molecule_1688,0
Molecule_1689,0
Molecule_1690,0
Molecule_1691,0
Molecule_1692,0
Molecule_1693,110
Molecule_1694,0
